Crypto,Date,high,low,open,close,volume,adjclose
ETH-GBP,2020-11-18,370.9044494628906,351.2598571777344,362.3424377441406,361.7179870605469,13488643493,361.7179870605469
ETH-GBP,2020-11-19,362.6244201660156,352.54510498046875,361.7156982421875,356.01824951171875,9416157527,356.01824951171875
ETH-GBP,2020-11-20,386.86260986328125,356.0190124511719,356.0190124511719,383.675048828125,14022404350,383.675048828125
ETH-GBP,2020-11-21,414.14569091796875,379.5301818847656,383.675048828125,413.588134765625,15623474171,413.588134765625
ETH-GBP,2020-11-22,435.7605285644531,387.2673034667969,413.588134765625,419.4919738769531,16512323646,419.4919738769531
ETH-GBP,2020-11-23,457.8384094238281,414.13580322265625,419.48553466796875,456.57720947265625,20464836080,456.57720947265625
ETH-GBP,2020-11-24,464.5445556640625,445.9226989746094,456.6288146972656,451.92205810546875,17422717420,451.92205810546875
ETH-GBP,2020-11-25,452.8760681152344,418.1920471191406,451.9252624511719,426.4455871582031,15011126314,426.4455871582031
ETH-GBP,2020-11-26,429.9345397949219,363.33306884765625,426.3172607421875,388.4985656738281,23291891695,388.4985656738281
ETH-GBP,2020-11-27,397.365234375,372.5769348144531,388.7283935546875,388.9027099609375,12648777909,388.9027099609375
ETH-GBP,2020-11-28,411.8622741699219,381.8623046875,388.9806213378906,404.48614501953125,11100015484,404.48614501953125
ETH-GBP,2020-11-29,432.5036926269531,399.7950134277344,404.5122985839844,431.88763427734375,11264940421,431.88763427734375
ETH-GBP,2020-11-30,461.2833557128906,429.1402587890625,431.88690185546875,461.0076904296875,15203554947,461.0076904296875
ETH-GBP,2020-12-01,476.0966796875,429.09393310546875,461.1784973144531,437.6152648925781,20251046423,437.6152648925781
ETH-GBP,2020-12-02,452.109619140625,431.1881103515625,437.568603515625,447.5807189941406,12629073945,447.5807189941406
ETH-GBP,2020-12-03,461.475830078125,439.4300231933594,447.66064453125,458.451416015625,12002820011,458.451416015625
ETH-GBP,2020-12-04,459.79986572265625,423.589599609375,458.46185302734375,423.6422119140625,12156392277,423.6422119140625
ETH-GBP,2020-12-05,443.9117736816406,418.99359130859375,423.6373596191406,443.9117736816406,10043532212,443.9117736816406
ETH-GBP,2020-12-06,451.4986877441406,434.8461608886719,443.891845703125,448.6918640136719,8416773617,448.6918640136719
ETH-GBP,2020-12-07,449.4940185546875,439.0474853515625,448.6084289550781,443.1528015136719,8027142368,443.1528015136719
ETH-GBP,2020-12-08,445.2441101074219,413.3917541503906,443.19580078125,415.1315612792969,10773516217,415.1315612792969
ETH-GBP,2020-12-09,430.747802734375,397.461181640625,415.1054992675781,429.0707702636719,11863221816,429.0707702636719
ETH-GBP,2020-12-10,429.473388671875,413.45245361328125,429.08941650390625,420.7237548828125,8774560061,420.7237548828125
ETH-GBP,2020-12-11,421.04632568359375,407.3143310546875,420.72430419921875,412.63861083984375,8391029124,412.63861083984375
ETH-GBP,2020-12-12,433.51055908203125,412.22149658203125,412.47320556640625,429.90228271484375,6453107245,429.90228271484375
ETH-GBP,2020-12-13,448.9669189453125,426.8768310546875,429.9344482421875,442.79461669921875,6811200707,442.79461669921875
ETH-GBP,2020-12-14,443.2098388671875,430.3670349121094,442.8841857910156,439.7621154785156,6097896314,439.7621154785156
ETH-GBP,2020-12-15,446.82684326171875,435.4628601074219,439.77008056640625,438.2801818847656,6935853445,438.2801818847656
ETH-GBP,2020-12-16,471.52447509765625,432.66461181640625,438.2973327636719,471.1804504394531,11714855200,471.1804504394531
ETH-GBP,2020-12-17,495.5794677734375,463.2015686035156,471.1599426269531,473.7802734375,18777854643,473.7802734375
ETH-GBP,2020-12-18,490.93414306640625,466.1476135253906,473.8157043457031,484.274658203125,11652779442,484.274658203125
ETH-GBP,2020-12-19,494.5604553222656,478.1778869628906,484.1358642578125,487.55609130859375,9488548596,487.55609130859375
ETH-GBP,2020-12-20,488.0188293457031,465.9457702636719,487.4726257324219,476.2243347167969,9979632114,476.2243347167969
ETH-GBP,2020-12-21,484.1756591796875,452.46197509765625,476.24249267578125,453.4867858886719,10722955495,453.4867858886719
ETH-GBP,2020-12-22,473.9671936035156,438.9244079589844,453.19134521484375,473.7085266113281,11002926055,473.7085266113281
ETH-GBP,2020-12-23,476.2684020996094,415.2539978027344,473.6864318847656,431.97564697265625,11294147673,431.97564697265625
ETH-GBP,2020-12-24,452.18597412109375,420.5645751953125,432.2872619628906,451.02972412109375,10558376735,451.02972412109375
ETH-GBP,2020-12-25,467.80072021484375,446.00042724609375,450.9909362792969,461.28759765625,9956784116,461.28759765625
ETH-GBP,2020-12-26,479.18994140625,454.6536560058594,461.3518981933594,468.2282409667969,10870063077,468.2282409667969
ETH-GBP,2020-12-27,531.6443481445312,469.5722961425781,468.2660217285156,503.05621337890625,19228991412,503.05621337890625
ETH-GBP,2020-12-28,554.7108154296875,503.471435546875,503.471435546875,542.4558715820312,17989760550,542.4558715820312
ETH-GBP,2020-12-29,548.081298828125,513.3118896484375,542.4271850585938,541.9598388671875,13862146441,541.9598388671875
ETH-GBP,2020-12-30,554.0274047851562,529.8208618164062,541.9248046875,551.4974365234375,12689824648,551.4974365234375
ETH-GBP,2020-12-31,553.4234619140625,532.2470092773438,551.5030517578125,539.6456298828125,10186402185,539.6456298828125
ETH-GBP,2021-01-01,547.9827270507812,526.3480834960938,539.5761108398438,534.16748046875,9984639124,534.16748046875
ETH-GBP,2021-01-02,575.439208984375,525.2023315429688,534.193115234375,566.4700927734375,14437768336,566.4700927734375
ETH-GBP,2021-01-03,735.817138671875,564.2954711914062,566.4531860351562,713.02001953125,33038013086,713.02001953125
ETH-GBP,2021-01-04,842.8602294921875,667.0411987304688,714.15380859375,766.5113525390625,41961503799,766.5113525390625
ETH-GBP,2021-01-05,831.9571533203125,725.6171264648438,767.4440307617188,807.1932983398438,30479399762,807.1932983398438
ETH-GBP,2021-01-06,887.7133178710938,782.3988037109375,807.92626953125,886.0131225585938,32809468815,886.0131225585938
ETH-GBP,2021-01-07,946.0460815429688,858.6649169921875,886.7222290039062,903.2831420898438,29823560192,903.2831420898438
ETH-GBP,2021-01-08,936.4606323242188,793.4552001953125,903.4966430664062,902.53564453125,32685717955,902.53564453125
ETH-GBP,2021-01-09,961.1673583984375,871.4953002929688,902.198974609375,944.3653564453125,24498282113,944.3653564453125
ETH-GBP,2021-01-10,993.6426391601562,880.608154296875,944.2133178710938,933.7116088867188,30045242650,933.7116088867188
ETH-GBP,2021-01-11,933.250244140625,684.7932739257812,933.250244140625,806.1221923828125,44910272463,806.1221923828125
ETH-GBP,2021-01-12,847.8761596679688,744.7330932617188,804.9252319335938,763.4696044921875,27434387617,763.4696044921875
ETH-GBP,2021-01-13,831.5438232421875,727.5693359375,763.6937866210938,828.5233154296875,22062258145,828.5233154296875
ETH-GBP,2021-01-14,909.4868774414062,801.379638671875,828.15087890625,890.51611328125,24418635194,890.51611328125
ETH-GBP,2021-01-15,913.5370483398438,803.0957641601562,893.0186767578125,862.6553955078125,26481104514,862.6553955078125
ETH-GBP,2021-01-16,949.7554931640625,851.9138793945312,862.3671875,907.780029296875,23784245940,907.780029296875
ETH-GBP,2021-01-17,931.091796875,864.2513427734375,907.7180786132812,906.4832153320312,21559512934,906.4832153320312
ETH-GBP,2021-01-18,927.50439453125,874.6860961914062,906.5870971679688,925.6456298828125,19007559489,925.6456298828125
ETH-GBP,2021-01-19,1051.5689697265625,922.6075439453125,925.759765625,1009.4324951171875,34590325664,1009.4324951171875
ETH-GBP,2021-01-20,1030.14892578125,908.771484375,1007.9320068359375,1011.4362182617188,34232764313,1011.4362182617188
ETH-GBP,2021-01-21,1011.7364501953125,799.9389038085938,1011.7364501953125,816.958984375,33457482922,816.958984375
ETH-GBP,2021-01-22,929.6633911132812,762.7868041992188,815.0054931640625,903.7778930664062,32100308879,903.7778930664062
ETH-GBP,2021-01-23,929.82666015625,877.7437133789062,902.868408203125,899.7421264648438,19920117463,899.7421264648438
ETH-GBP,2021-01-24,1019.2766723632812,895.5638427734375,899.9028930664062,1016.8392333984375,26610497182,1016.8392333984375
ETH-GBP,2021-01-25,1072.3739013671875,954.3471069335938,1016.1307983398438,968.3789672851562,31854207543,968.3789672851562
ETH-GBP,2021-01-26,1006.2567138671875,913.776611328125,967.8867797851562,987.6696166992188,30256852685,987.6696166992188
ETH-GBP,2021-01-27,995.5515747070312,889.4522705078125,988.5977172851562,916.6976318359375,28816740267,916.6976318359375
ETH-GBP,2021-01-28,988.159423828125,897.4048461914062,915.3024291992188,970.8765258789062,25237278101,970.8765258789062
ETH-GBP,2021-01-29,1039.2022705078125,943.061279296875,997.5399169921875,1008.2213745117188,39097161716,1008.2213745117188
ETH-GBP,2021-01-30,1022.7168579101562,968.8457641601562,1008.0092163085938,1004.2079467773438,22342169498,1004.2079467773438
ETH-GBP,2021-01-31,1006.2515869140625,940.1693115234375,1004.7246704101562,960.0267333984375,18396826238,960.0267333984375
ETH-GBP,2021-02-01,1004.4351806640625,929.6873168945312,959.93115234375,1001.072509765625,21359485211,1001.072509765625
ETH-GBP,2021-02-02,1129.403076171875,995.3776245117188,1001.4122314453125,1109.2869873046875,33264941179,1109.2869873046875
ETH-GBP,2021-02-03,1216.7740478515625,1103.8355712890625,1108.9764404296875,1216.7740478515625,30677097971,1216.7740478515625
ETH-GBP,2021-02-04,1238.3123779296875,1143.18310546875,1216.9649658203125,1166.4173583984375,32472094045,1166.4173583984375
ETH-GBP,2021-02-05,1279.7799072265625,1166.4398193359375,1166.4398193359375,1251.1572265625,29198600211,1251.1572265625
ETH-GBP,2021-02-06,1265.4720458984375,1200.502197265625,1250.5360107421875,1221.452392578125,29027371751,1221.452392578125
ETH-GBP,2021-02-07,1230.326416015625,1093.2562255859375,1221.2767333984375,1174.9835205078125,29035204370,1174.9835205078125
ETH-GBP,2021-02-08,1289.07861328125,1144.90380859375,1174.5572509765625,1270.6689453125,34929082070,1270.6689453125
ETH-GBP,2021-02-09,1317.7303466796875,1244.3515625,1270.89404296875,1279.7391357421875,31978894200,1279.7391357421875
ETH-GBP,2021-02-10,1321.4215087890625,1218.177734375,1279.7425537109375,1261.115966796875,30305999836,1261.115966796875
ETH-GBP,2021-02-11,1304.87939453125,1235.933837890625,1260.7332763671875,1291.533935546875,26080859343,1291.533935546875
ETH-GBP,2021-02-12,1344.5511474609375,1264.6446533203125,1291.3104248046875,1331.67578125,27380703380,1331.67578125
ETH-GBP,2021-02-13,1352.119384765625,1279.1591796875,1332.0037841796875,1310.583740234375,25545074982,1310.583740234375
ETH-GBP,2021-02-14,1335.1785888671875,1293.1038818359375,1310.7733154296875,1301.4312744140625,22667004499,1301.4312744140625
ETH-GBP,2021-02-15,1318.757080078125,1211.752685546875,1301.1376953125,1279.0450439453125,27995410806,1279.0450439453125
ETH-GBP,2021-02-16,1308.1214599609375,1242.7857666015625,1278.4375,1282.7105712890625,24680525592,1282.7105712890625
ETH-GBP,2021-02-17,1337.32470703125,1249.94189453125,1282.9140625,1333.0914306640625,25930720043,1333.0914306640625
ETH-GBP,2021-02-18,1395.23974609375,1332.9097900390625,1332.9097900390625,1387.1419677734375,20230181057,1387.1419677734375
ETH-GBP,2021-02-19,1405.663818359375,1358.8170166015625,1388.1519775390625,1399.5693359375,18756090989,1399.5693359375
ETH-GBP,2021-02-20,1452.9332275390625,1306.1226806640625,1399.3824462890625,1369.775634765625,24759061218,1369.775634765625
ETH-GBP,2021-02-21,1408.525634765625,1348.962890625,1369.161376953125,1379.841552734375,16842775204,1379.841552734375
ETH-GBP,2021-02-22,1380.449462890625,1126.9188232421875,1379.810791015625,1266.724365234375,30146769656,1266.724365234375
ETH-GBP,2021-02-23,1266.3092041015625,979.5823364257812,1266.3092041015625,1112.104736328125,36850411832,1112.104736328125
ETH-GBP,2021-02-24,1207.36083984375,1069.9373779296875,1113.006103515625,1149.8084716796875,22146125861,1149.8084716796875
ETH-GBP,2021-02-25,1180.50439453125,1045.9202880859375,1148.9730224609375,1053.83544921875,17482956586,1053.83544921875
ETH-GBP,2021-02-26,1118.1541748046875,1010.0955810546875,1055.9417724609375,1038.0106201171875,22565796667,1038.0106201171875
ETH-GBP,2021-02-27,1095.104248046875,1029.649658203125,1038.6536865234375,1048.454833984375,14895588821,1048.454833984375
ETH-GBP,2021-02-28,1054.5003662109375,933.9119262695312,1048.3739013671875,1013.3345336914062,19777249322,1013.3345336914062
ETH-GBP,2021-03-01,1125.582763671875,1013.110107421875,1014.123291015625,1123.3489990234375,17253871816,1123.3489990234375
ETH-GBP,2021-03-02,1147.0489501953125,1046.792724609375,1122.886474609375,1069.63330078125,16140912196,1069.63330078125
ETH-GBP,2021-03-03,1181.3841552734375,1061.991455078125,1068.8037109375,1131.976318359375,16287884507,1131.976318359375
ETH-GBP,2021-03-04,1164.229248046875,1088.142578125,1131.0931396484375,1109.7974853515625,16486747665,1109.7974853515625
ETH-GBP,2021-03-05,1118.7877197265625,1047.472412109375,1109.529296875,1108.2327880859375,15227081000,1108.2327880859375
ETH-GBP,2021-03-06,1206.41015625,1098.0169677734375,1107.5806884765625,1196.02734375,16440725483,1196.02734375
ETH-GBP,2021-03-07,1249.611328125,1182.7369384765625,1196.497802734375,1244.07568359375,17190201928,1244.07568359375
ETH-GBP,2021-03-08,1327.4678955078125,1207.370849609375,1244.8521728515625,1327.38525390625,19990414221,1327.38525390625
ETH-GBP,2021-03-09,1345.1427001953125,1300.785888671875,1327.689208984375,1345.1427001953125,16893949484,1345.1427001953125
ETH-GBP,2021-03-10,1349.5880126953125,1274.1148681640625,1345.459716796875,1291.55126953125,18057199917,1291.55126953125
ETH-GBP,2021-03-11,1317.8695068359375,1244.2252197265625,1290.7384033203125,1305.58154296875,17167444966,1305.58154296875
ETH-GBP,2021-03-12,1314.758544921875,1244.1505126953125,1305.8330078125,1273.0731201171875,16117826723,1273.0731201171875
ETH-GBP,2021-03-13,1391.998779296875,1245.441650390625,1273.1190185546875,1382.688232421875,17970477875,1382.688232421875
ETH-GBP,2021-03-14,1387.06640625,1325.0894775390625,1382.097900390625,1331.3638916015625,13887190426,1331.3638916015625
ETH-GBP,2021-03-15,1356.688720703125,1255.669677734375,1331.02099609375,1289.158447265625,18883509489,1289.158447265625
ETH-GBP,2021-03-16,1313.6962890625,1238.39697265625,1289.67041015625,1299.805419921875,17140514146,1299.805419921875
ETH-GBP,2021-03-17,1317.3822021484375,1258.9093017578125,1299.8660888671875,1304.754638671875,17540021905,1304.754638671875
ETH-GBP,2021-03-18,1325.1612548828125,1225.881103515625,1304.54638671875,1280.4964599609375,16708745228,1280.4964599609375
ETH-GBP,2021-03-19,1327.931396484375,1254.93896484375,1280.290771484375,1310.1961669921875,15317110019,1310.1961669921875
ETH-GBP,2021-03-20,1351.6295166015625,1306.221923828125,1310.123046875,1306.8751220703125,16350172778,1306.8751220703125
ETH-GBP,2021-03-21,1314.6029052734375,1271.910888671875,1306.8548583984375,1292.6680908203125,16609929229,1292.6680908203125
ETH-GBP,2021-03-22,1307.001708984375,1207.720947265625,1292.7730712890625,1220.3431396484375,17027529338,1220.3431396484375
ETH-GBP,2021-03-23,1253.2156982421875,1201.351318359375,1220.009765625,1222.47021484375,16020128805,1222.47021484375
ETH-GBP,2021-03-24,1268.831298828125,1147.5753173828125,1221.9986572265625,1164.1414794921875,22815089494,1164.1414794921875
ETH-GBP,2021-03-25,1185.37890625,1139.263916015625,1163.929443359375,1160.34619140625,21565454972,1160.34619140625
ETH-GBP,2021-03-26,1235.4755859375,1159.83447265625,1160.23779296875,1235.4169921875,16359016401,1235.4169921875
ETH-GBP,2021-03-27,1256.489990234375,1214.0673828125,1235.557861328125,1244.649169921875,13126160693,1244.649169921875
ETH-GBP,2021-03-28,1253.4154052734375,1212.735595703125,1244.5845947265625,1226.57470703125,12037970973,1226.57470703125
ETH-GBP,2021-03-29,1333.9344482421875,1223.0634765625,1226.5074462890625,1321.09130859375,16550310218,1321.09130859375
ETH-GBP,2021-03-30,1356.0010986328125,1302.208251953125,1320.9324951171875,1342.972900390625,16377846074,1342.972900390625
ETH-GBP,2021-03-31,1413.1153564453125,1303.8353271484375,1343.0198974609375,1391.5491943359375,21926111531,1391.5491943359375
ETH-GBP,2021-04-01,1437.945556640625,1382.8033447265625,1392.1259765625,1429.274658203125,22346372693,1429.274658203125
ETH-GBP,2021-04-02,1556.308837890625,1416.6962890625,1429.02587890625,1549.6378173828125,25206989970,1549.6378173828125
ETH-GBP,2021-04-03,1550.8936767578125,1466.630615234375,1549.3995361328125,1466.630615234375,23145608604,1466.630615234375
ETH-GBP,2021-04-04,1525.869873046875,1451.22216796875,1466.0875244140625,1513.3990478515625,18803585096,1513.3990478515625
ETH-GBP,2021-04-05,1539.6038818359375,1470.1885986328125,1513.4986572265625,1515.088134765625,20764856581,1515.088134765625
ETH-GBP,2021-04-06,1547.2373046875,1485.33447265625,1516.242431640625,1531.50537109375,21126992340,1531.50537109375
ETH-GBP,2021-04-07,1542.72119140625,1417.0152587890625,1531.03515625,1434.394287109375,26282569529,1434.394287109375
ETH-GBP,2021-04-08,1522.753662109375,1425.678955078125,1432.9796142578125,1520.74267578125,18430996473,1520.74267578125
ETH-GBP,2021-04-09,1534.9443359375,1497.1412353515625,1520.8873291015625,1511.549560546875,14452683267,1511.549560546875
ETH-GBP,2021-04-10,1602.651611328125,1504.7498779296875,1510.822021484375,1558.3428955078125,18229488600,1558.3428955078125
ETH-GBP,2021-04-11,1579.366455078125,1546.61376953125,1558.49951171875,1574.079833984375,14366554129,1574.079833984375
ETH-GBP,2021-04-12,1601.7823486328125,1535.9412841796875,1573.8643798828125,1555.489501953125,15798035062,1555.489501953125
ETH-GBP,2021-04-13,1686.852294921875,1555.305908203125,1555.49755859375,1671.0382080078125,21408940805,1671.0382080078125
ETH-GBP,2021-04-14,1778.1278076171875,1660.9647216796875,1671.154541015625,1767.52099609375,25835050565,1767.52099609375
ETH-GBP,2021-04-15,1845.924560546875,1747.4166259765625,1768.1956787109375,1827.5506591796875,23451354954,1827.5506591796875
ETH-GBP,2021-04-16,1850.13671875,1680.6915283203125,1825.7266845703125,1758.17578125,26168569283,1758.17578125
ETH-GBP,2021-04-17,1805.484619140625,1686.9796142578125,1756.7547607421875,1695.084716796875,23385126963,1695.084716796875
ETH-GBP,2021-04-18,1709.951171875,1454.20361328125,1696.2105712890625,1619.0228271484375,36689114130,1619.0228271484375
ETH-GBP,2021-04-19,1646.0118408203125,1492.7586669921875,1619.6710205078125,1548.2119140625,24343729139,1548.2119140625
ETH-GBP,2021-04-20,1683.0498046875,1472.088134765625,1545.1749267578125,1671.830810546875,28291907506,1671.830810546875
ETH-GBP,2021-04-21,1770.132568359375,1607.9576416015625,1672.51171875,1697.4661865234375,27922528736,1697.4661865234375
ETH-GBP,2021-04-22,1906.2313232421875,1673.744384765625,1692.5269775390625,1736.8089599609375,38714270209,1736.8089599609375
ETH-GBP,2021-04-23,1762.1240234375,1524.7618408203125,1735.1622314453125,1703.030029296875,39927290983,1703.030029296875
ETH-GBP,2021-04-24,1706.023681640625,1559.0145263671875,1705.63330078125,1593.5516357421875,22952053551,1593.5516357421875
ETH-GBP,2021-04-25,1696.8232421875,1565.6295166015625,1595.5604248046875,1670.444091796875,22945913051,1670.444091796875
ETH-GBP,2021-04-26,1825.404541015625,1664.0113525390625,1672.90966796875,1824.069091796875,25339467005,1824.069091796875
ETH-GBP,2021-04-27,1923.75634765625,1790.22802734375,1823.744873046875,1915.3031005859375,23214942721,1915.3031005859375
ETH-GBP,2021-04-28,1978.6141357421875,1848.26171875,1916.6124267578125,1968.0833740234375,24557530360,1968.0833740234375
ETH-GBP,2021-04-29,2004.3275146484375,1915.2564697265625,1969.7098388671875,1975.9915771484375,23350373237,1975.9915771484375
ETH-GBP,2021-04-30,2010.145263671875,1955.22216796875,1976.60595703125,2007.169677734375,21551889042,2007.169677734375
ETH-GBP,2021-05-01,2136.084716796875,1994.6494140625,2006.9027099609375,2132.0693359375,20790389982,2132.0693359375
ETH-GBP,2021-05-02,2160.616943359375,2070.28564453125,2131.82861328125,2136.276123046875,20285562465,2136.276123046875
ETH-GBP,2021-05-03,2481.71240234375,2135.638916015625,2135.638916015625,2467.80517578125,35368559060,2467.80517578125
ETH-GBP,2021-05-04,2544.078369140625,2291.766357421875,2467.838134765625,2342.847412109375,44933965461,2342.847412109375
ETH-GBP,2021-05-05,2546.3505859375,2312.976806640625,2333.4326171875,2532.736572265625,34750306935,2532.736572265625
ETH-GBP,2021-05-06,2590.064208984375,2434.723388671875,2534.28076171875,2512.25048828125,31881266413,2512.25048828125
ETH-GBP,2021-05-07,2556.242431640625,2422.99609375,2511.692626953125,2491.21875,28315057815,2491.21875
ETH-GBP,2021-05-08,2824.5732421875,2469.6240234375,2489.25927734375,2790.595947265625,35901682111,2790.595947265625
ETH-GBP,2021-05-09,2846.807373046875,2679.157470703125,2796.8994140625,2798.221435546875,36016000543,2798.221435546875
ETH-GBP,2021-05-10,2969.695556640625,2607.084716796875,2795.065185546875,2796.8486328125,44363969874,2796.8486328125
ETH-GBP,2021-05-11,2955.3515625,2678.5283203125,2794.00244140625,2949.06005859375,37267174278,2949.06005859375
ETH-GBP,2021-05-12,3092.34375,2692.2001953125,2953.258544921875,2692.2001953125,49084045579,2692.2001953125
ETH-GBP,2021-05-13,2866.684814453125,2531.85595703125,2722.828125,2644.9404296875,55814354469,2644.9404296875
ETH-GBP,2021-05-14,2959.52001953125,2637.39111328125,2648.4814453125,2892.724853515625,34163507046,2892.724853515625
ETH-GBP,2021-05-15,2928.27392578125,2580.02880859375,2890.522216796875,2580.02880859375,30084425805,2580.02880859375
ETH-GBP,2021-05-16,2750.77734375,2375.962158203125,2582.658935546875,2544.15185546875,33585921534,2544.15185546875
ETH-GBP,2021-05-17,2545.125,2212.71923828125,2539.781005859375,2320.198974609375,38214130490,2320.198974609375
ETH-GBP,2021-05-18,2507.58349609375,2294.75634765625,2316.293212890625,2382.415283203125,28487264468,2382.415283203125
ETH-GBP,2021-05-19,2422.995361328125,1378.928955078125,2384.23876953125,1744.2720947265625,59886388585,1744.2720947265625
ETH-GBP,2021-05-20,2115.56396484375,1536.8607177734375,1729.357421875,1962.8382568359375,47663469263,1962.8382568359375
ETH-GBP,2021-05-21,2071.93701171875,1493.3143310546875,1954.411865234375,1717.5037841796875,37997349944,1717.5037841796875
ETH-GBP,2021-05-22,1755.403564453125,1532.1895751953125,1721.314697265625,1622.3499755859375,29744495955,1622.3499755859375
ETH-GBP,2021-05-23,1685.0374755859375,1227.85009765625,1624.230712890625,1491.9244384765625,39608030662,1491.9244384765625
ETH-GBP,2021-05-24,1887.9964599609375,1478.2598876953125,1485.1041259765625,1867.575439453125,37934546442,1867.575439453125
ETH-GBP,2021-05-25,1941.855712890625,1690.2091064453125,1871.420166015625,1913.82763671875,35042152303,1913.82763671875
ETH-GBP,2021-05-26,2059.406494140625,1874.046875,1914.127197265625,2046.5418701171875,30109596733,2046.5418701171875
ETH-GBP,2021-05-27,2046.5799560546875,1872.969482421875,2046.5799560546875,1926.832763671875,23499244317,1926.832763671875
ETH-GBP,2021-05-28,1945.1512451171875,1646.5435791015625,1931.043701171875,1705.4217529296875,28189256161,1705.4217529296875
ETH-GBP,2021-05-29,1809.042236328125,1556.4273681640625,1701.306640625,1606.4808349609375,23801928004,1606.4808349609375
ETH-GBP,2021-05-30,1742.2669677734375,1542.5745849609375,1605.6171875,1685.688720703125,18248683676,1685.688720703125
ETH-GBP,2021-05-31,1909.00439453125,1605.3870849609375,1683.4976806640625,1908.2889404296875,21794562491,1908.2889404296875
ETH-GBP,2021-06-01,1925.5999755859375,1787.5689697265625,1903.0982666015625,1860.4306640625,19330557409,1860.4306640625
ETH-GBP,2021-06-02,1976.2955322265625,1804.701171875,1861.093017578125,1909.5743408203125,19562895888,1909.5743408203125
ETH-GBP,2021-06-03,2036.394775390625,1882.36328125,1911.1629638671875,2023.7421875,21291381789,2023.7421875
ETH-GBP,2021-06-04,2025.1875,1812.689208984375,2025.1875,1898.3494873046875,24132883469,1898.3494873046875
ETH-GBP,2021-06-05,1989.6514892578125,1806.573486328125,1900.767822265625,1857.6607666015625,21536140344,1857.6607666015625
ETH-GBP,2021-06-06,1937.36328125,1847.4815673828125,1857.075927734375,1916.7794189453125,17869308700,1916.7794189453125
ETH-GBP,2021-06-07,2007.3349609375,1822.7967529296875,1915.33544921875,1827.2701416015625,21586481299,1827.2701416015625
ETH-GBP,2021-06-08,1847.830322265625,1636.9617919921875,1830.3310546875,1779.2122802734375,29619916016,1779.2122802734375
ETH-GBP,2021-06-09,1859.505615234375,1703.2890625,1774.0958251953125,1848.348388671875,25565138479,1848.348388671875
ETH-GBP,2021-06-10,1856.4417724609375,1717.810546875,1850.38623046875,1744.1754150390625,20291721680,1744.1754150390625
ETH-GBP,2021-06-11,1760.1856689453125,1649.38525390625,1745.1212158203125,1668.4525146484375,17602389302,1668.4525146484375
ETH-GBP,2021-06-12,1734.7003173828125,1606.066650390625,1669.149658203125,1681.718994140625,18234535641,1681.718994140625
ETH-GBP,2021-06-13,1806.0048828125,1639.298828125,1681.86474609375,1776.741455078125,19190447972,1776.741455078125
ETH-GBP,2021-06-14,1846.4388427734375,1750.2208251953125,1777.009765625,1798.6541748046875,19110334537,1798.6541748046875
ETH-GBP,2021-06-15,1870.178955078125,1786.1309814453125,1833.999267578125,1854.2716064453125,20599375269,1854.2716064453125
ETH-GBP,2021-06-16,1810.4168701171875,1683.1204833984375,1807.3477783203125,1692.5052490234375,17229069115,1692.5052490234375
ETH-GBP,2021-06-17,1758.92724609375,1661.793212890625,1692.2501220703125,1701.8260498046875,15692109432,1701.8260498046875
ETH-GBP,2021-06-18,1705.5234375,1553.246826171875,1703.6806640625,1615.8507080078125,16473814108,1615.8507080078125
ETH-GBP,2021-06-19,1649.64990234375,1570.346435546875,1618.331298828125,1577.3074951171875,13587116984,1577.3074951171875
ETH-GBP,2021-06-20,1648.5284423828125,1484.2425537109375,1572.12255859375,1625.923095703125,16311551512,1625.923095703125
ETH-GBP,2021-06-21,1635.0770263671875,1340.4356689453125,1625.16552734375,1356.29052734375,24235918822,1356.29052734375
ETH-GBP,2021-06-22,1432.029541015625,1229.1087646484375,1355.01220703125,1344.09912109375,25482829439,1344.09912109375
ETH-GBP,2021-06-23,1466.012451171875,1310.56982421875,1346.733642578125,1424.6173095703125,20340117045,1424.6173095703125
ETH-GBP,2021-06-24,1460.0081787109375,1351.869384765625,1409.739990234375,1428.8648681640625,14567661513,1428.8648681640625
ETH-GBP,2021-06-25,1448.198486328125,1290.7642822265625,1429.41064453125,1305.8826904296875,16402121614,1305.8826904296875
ETH-GBP,2021-06-26,1332.503173828125,1238.51953125,1304.2025146484375,1317.4217529296875,14863199283,1317.4217529296875
ETH-GBP,2021-06-27,1425.0748291015625,1305.0732421875,1318.6876220703125,1424.0462646484375,14309925678,1424.0462646484375
ETH-GBP,2021-06-28,1541.522216796875,1414.814453125,1425.83935546875,1498.4576416015625,18384062299,1498.4576416015625
ETH-GBP,2021-06-29,1619.7440185546875,1495.9019775390625,1501.1893310546875,1561.2091064453125,17929547771,1561.2091064453125
ETH-GBP,2021-06-30,1650.7152099609375,1509.4246826171875,1563.700439453125,1644.7891845703125,18676990673,1644.7891845703125
ETH-GBP,2021-07-01,1644.6805419921875,1509.453857421875,1644.6805419921875,1536.162109375,21121957678,1536.162109375
ETH-GBP,2021-07-02,1559.265869140625,1470.6854248046875,1533.463623046875,1555.1822509765625,22999059038,1555.1822509765625
ETH-GBP,2021-07-03,1618.785888671875,1531.7100830078125,1555.757080078125,1610.500244140625,12612304946,1610.500244140625
ETH-GBP,2021-07-04,1723.4674072265625,1584.97900390625,1610.815673828125,1678.6390380859375,13583341723,1678.6390380859375
